,key_0,Wiki_ID,tconst,Freebase_ID,movie,release_date,genres,countries,Ratio_Female_to_Total,num_female,num_male,languages,total_gross,gross,ratio_of_home_country,country,Region,treatment_region,n_languages,n_countries,propensity_score
4893,"('United Kingdom',)",6446061,tt0070328,/m/0g5pvv,live and let die,1973.0,"['Thriller', 'Crime Fiction', 'Adventure', 'Glamorized Spy Film', 'Action/Adventure', 'Blaxploitation', 'Action Thrillers', 'Action']",['United Kingdom'],0.36363636363636365,4.0,7.0,"['English', 'Hungarian language']",35382710.0,4874.0,0.00013775089584715247,['United Kingdom'],Europe,1,2,1,0.04130573000353867
25,"('United States of America', 'Canada')",18996,tt0070379,/m/04ssf,mean streets,1973.0,"['Crime Fiction', 'Drama', 'Coming of age', 'Gangster Film', 'Crime Drama']",['United States of America'],0.2,3.0,12.0,"['Italian', 'English']",59034.0,32645.0,0.5529864146085307,"['United States of America', 'Canada']",North America,0,2,1,0.04130573000353867
1854,"('United Kingdom',)",1192675,tt0039677,/m/04g3cm,odd man out,1947.0,"['Thriller', 'Crime Fiction', 'Crime Drama', 'Chase Movie', 'Drama', 'Suspense', 'Film noir']",['United Kingdom'],0.23076923076923078,3.0,10.0,['English'],65759.0,5935.0,0.09025380556273666,['United Kingdom'],Europe,1,1,1,0.015856927059948442
113,"('United States of America', 'Canada')",61141,tt0038969,/m/0gldy,song of the south,1946.0,"['Musical', 'Animation', 'Childhood Drama', 'Family Film', ""Children's/Family""]",['United States of America'],0.4166666666666667,5.0,7.0,['English'],37459346.0,37459346.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.015298192395307119
5403,"('Netherlands',)",8915061,tt0365289,/m/027pgrt,grimm,2003.0,"['Drama', 'Comedy', 'World cinema']",['Netherlands'],0.42857142857142855,3.0,4.0,"['Dutch', 'Spanish']",240632.0,240632.0,1.0,['Netherlands'],Europe,1,2,1,0.11391193140174422
523,"('United States of America', 'Canada')",234382,tt0363589,/m/01j1rb,elephant,2003.0,"['LGBT', 'Crime Fiction', 'Drama', 'Indie', 'Teen']",['United States of America'],0.4,6.0,9.0,"['German', 'English']",7979829.0,1266955.0,0.15876969293452278,"['United States of America', 'Canada']",North America,0,2,1,0.11391193140174422
5105,"('United Kingdom',)",7426998,tt0084058,/m/0kv798,heat and dust,1983.0,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'British Empire Film']","['India', 'United Kingdom']",0.42857142857142855,6.0,8.0,"['Hindi', 'Urdu', 'English']",1772889.0,11598.0,0.00654186471911101,['United Kingdom'],Europe,1,3,2,0.06511507693695197
164,"('United States of America', 'Canada')",73451,tt0085482,/m/0jqqg,el norte,1983.0,"['Thriller', 'Tragedy', 'Drama', 'Indie', 'Adventure']","['United States of America', 'United Kingdom']",0.36363636363636365,4.0,7.0,"['Maya, Yucatán', 'English', 'Spanish']",27920.0,27920.0,1.0,"['United States of America', 'Canada']",North America,0,3,2,0.06511507693695197
2955,"('United Kingdom',)",2406693,tt0368259,/m/079xhn,sex lives of the potato men,2004.0,['Comedy'],['United Kingdom'],0.0,0.0,5.0,['English'],1249135.0,1249135.0,1.0,['United Kingdom'],Europe,1,1,1,0.11393902414204478
1424,"('United States of America', 'Canada')",871013,tt0368975,/m/03k93x,sleepover,2004.0,"[""Children's"", 'Coming of age', 'Comedy', 'Teen']",['United States of America'],0.6470588235294118,11.0,6.0,['English'],10143022.0,9436390.0,0.9303331886690179,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
6938,"('Spain',)",19831101,tt0815447,/m/04q6s6p,clandestinos,2007.0,"['LGBT', 'Drama', 'World cinema']",['Spain'],0.0,0.0,1.0,['Spanish'],18575.0,18575.0,1.0,['Spain'],Europe,1,1,1,0.12544976758228776
3258,"('United States of America', 'Canada')",2819995,tt0483756,/m/084ryl,nobel son,2007.0,"['Thriller', 'Indie', 'Drama', 'Suspense', 'Crime Thriller', 'Black comedy']",['United States of America'],0.2727272727272727,3.0,8.0,['English'],545582.0,540382.0,0.9904688937684895,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
348,"('United Kingdom',)",156632,tt0044829,/m/014klc,the lavender hill mob,1951.0,"['Crime Fiction', 'Parody', 'Crime Comedy', 'Caper story', 'Black-and-white', 'Satire', 'Comedy', 'Ealing Comedies']",['United Kingdom'],0.16666666666666666,2.0,10.0,"['French', 'Portuguese', 'English']",10945.0,10945.0,1.0,['United Kingdom'],Europe,1,3,1,0.019645507172809943
2252,"('United States of America', 'Canada')",1587300,tt0043278,/m/05dmmc,an american in paris,1951.0,"['Musical', 'Romance Film']",['United States of America'],0.4,2.0,3.0,"['French', 'German', 'English']",272619.0,267824.0,0.9824113506395372,"['United States of America', 'Canada']",North America,0,3,1,0.019645507172809943
8216,"('France',)",30173996,tt1422020,/m/0g5b48z,dog pound,2010.0,"['Crime Fiction', 'Drama', 'Prison', 'Indie', 'World cinema']","['France', 'United States of America']",0.0,0.0,7.0,['English'],465725.0,430041.0,0.9233796768479253,['France'],Europe,1,1,2,0.14770105619713866
6844,"('United States of America', 'Canada', 'United Kingdom')",18949667,tt1226273,/m/04jn6y7,edge of darkness,2010.0,"['Thriller', 'Mystery', 'Crime Fiction', 'Drama']","['United States of America', 'United Kingdom']",0.14285714285714285,2.0,12.0,['English'],81126522.0,48500939.0,0.597843193622919,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.14770105619713866
5119,"('Italy',)",7508116,tt0278069,/m/0kv9cr,super 8 stories,2001.0,"['Music', 'Documentary']","['Serbia and Montenegro', 'Federal Republic of Yugoslavia', 'Italy', 'Germany']",,,,"['Serbo-Croatian', 'Serbian language']",199065.0,160356.0,0.8055459272097054,['Italy'],Europe,1,2,4,0.1318097196621765
1905,"('United Kingdom', 'Germany', 'Netherlands', 'United States of America', 'Canada')",1241597,tt0157583,/m/04lg07,enigma,2001.0,"['Thriller', 'Film adaptation', 'Mystery', 'Period piece', 'Drama', 'War film', 'Romance Film', 'Spy']","['United States of America', 'Germany', 'United Kingdom', 'Netherlands']",0.25,2.0,6.0,"['German', 'English']",15056637.0,11819605.0,0.7850096273158474,"['United Kingdom', 'Germany', 'Netherlands', 'United States of America', 'Canada']",,0,2,4,0.1318097196621765
2520,"('United Kingdom',)",1899307,tt0055018,/m/064r9j,the innocents,1961.0,"['Thriller', 'Horror', 'Black-and-white', 'Cult', 'Drama', 'Film adaptation']",['United Kingdom'],0.625,5.0,3.0,['English'],30103.0,30103.0,1.0,['United Kingdom'],Europe,1,1,1,0.02613457306405995
5715,"('United States of America', 'Canada')",10579135,tt0054861,/m/02qjbr2,the exiles,1961.0,"['Drama', 'Black-and-white', 'Documentary']",['United States of America'],,0.0,0.0,['English'],30945.0,30945.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.02613457306405995
7308,"('France',)",22850072,tt1406160,/m/063_mmf,jaffa,2009.0,"['Romantic drama', 'Drama', 'World cinema']","['France', 'Israel']",0.5,2.0,2.0,"['Arabic', 'Hebrew']",536392.0,531600.0,0.9910662351414637,['France'],Europe,1,2,2,0.14766727334480048
6095,"('United States of America', 'Canada', 'United Kingdom')",12932741,tt0962736,/m/02z0f6l,the young victoria,2009.0,"['Biography', 'History', 'Docudrama', 'Drama', 'Romantic drama', 'Romance Film']","['United States of America', 'United Kingdom']",0.4375,7.0,9.0,"['German', 'English']",29196409.0,19180484.0,0.656946681353861,"['United States of America', 'Canada', 'United Kingdom']",,0,2,2,0.14766727334480048
5313,"('France',)",8523825,tt0869994,/m/0276jx2,paris,2008.0,"['Romance Film', 'Drama', 'Comedy', 'World cinema']",['France'],0.5277777777777778,19.0,17.0,['French'],23328518.0,15473499.0,0.6632868405957035,['France'],Europe,1,1,1,0.12950246950490452
5971,"('United States of America', 'Canada')",12235107,tt1024715,/m/02vwz1j,choke,2008.0,"['Sex comedy', 'Indie', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",['United States of America'],0.45454545454545453,5.0,6.0,['English'],3982439.0,2926565.0,0.7348675020508789,"['United States of America', 'Canada']",North America,0,1,1,0.12950246950490452
5002,"('Netherlands',)",6926036,tt0829118,/m/0gxby8,buddha's lost children,2006.0,"['Culture & Society', 'World cinema', 'Documentary']",['Netherlands'],,0.0,0.0,['Thai'],116632.0,114355.0,0.9804770560395089,['Netherlands'],Europe,1,1,1,0.12150618972278616
3315,"('United States of America', 'Canada')",2903396,tt0454919,/m/08bgt3,pulse,2006.0,"['Horror', 'Psychological thriller', 'Teen']",['United States of America'],0.35714285714285715,5.0,9.0,['English'],29800623.0,20264436.0,0.6800004147564298,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
8050,"('Czech Republic',)",28330259,tt1189394,/m/0cp0xhg,takova normalni rodinka,2008.0,['Comedy film'],['Czech Republic'],,,,['Czech'],1516637.0,1328989.0,0.8762736238137405,['Czech Republic'],Europe,1,1,1,0.12950246950490452
3959,"('United States of America', 'Canada')",4120842,tt0475998,/m/0bk6fc,the pirates who don't do anything: a veggietales movie,2008.0,"['Christian film', 'Fantasy Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Comedy', 'Music', ""Children's Fantasy""]",['United States of America'],0.0,0.0,7.0,['English'],13247725.0,12981269.0,0.9798866597849819,"['United States of America', 'Canada']",North America,0,1,1,0.12950246950490452
7870,"('Poland',)",26798531,tt0932533,/m/0bmkhqd,"job, czyli ostatnia szara komorka",2006.0,['Comedy'],['Poland'],0.0,0.0,1.0,['Polish'],1042436.0,1042436.0,1.0,['Poland'],Europe,1,1,1,0.12150618972278616
2015,"('United States of America', 'Canada')",1362608,tt0433412,/m/04wsg4,material girls,2006.0,"['Romantic comedy', 'Romance Film', 'Satire', 'Comedy', 'Teen']",['United States of America'],0.7272727272727273,8.0,3.0,['English'],16918977.0,11449638.0,0.6767334691689693,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
8751,"('France',)",35572558,tt1650048,/m/0jkypf1,laurence anyways,2012.0,"['Romance Film', 'Drama']","['France', 'Canada']",0.6111111111111112,11.0,7.0,['French'],399784.0,197878.0,0.49496227963100076,['France'],Europe,1,1,2,0.15711290713094891
5974,"('United States of America', 'Canada', 'United Kingdom')",12252836,tt1074638,/m/02vxq9m,skyfall,2012.0,"['Thriller', 'Action', 'Adventure']","['United States of America', 'United Kingdom']",0.3333333333333333,4.0,8.0,['English'],1108365058.0,465536646.0,0.4200210414789167,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.15711290713094891
6846,"('Germany',)",18950569,tt1160008,/m/04jh6nd,football under cover,2008.0,"['LGBT', 'Documentary']","['Germany', 'Iran']",,,,"['Persian', 'German', 'English']",31278.0,31278.0,1.0,['Germany'],Europe,1,3,2,0.14763349688097752
5902,"('United States of America', 'Canada')",11901104,tt0926129,/m/02rxbq6,prom night,2008.0,"['Thriller', 'Mystery', 'Horror', 'Slasher', 'Teen']","['United States of America', 'Canada']",0.5,8.0,8.0,"['Italian', 'English', 'American English']",57175588.0,43869350.0,0.7672741380464684,"['United States of America', 'Canada']",North America,0,3,2,0.14763349688097752
4618,"('France',)",5700963,tt0415932,/m/0d_x2r,lemming,2005.0,"['Thriller', 'World cinema', 'Psychological thriller', 'Mystery', 'Marriage Drama', 'Drama', 'Comedy']",['France'],0.4,2.0,3.0,['French'],3580017.0,2926817.0,0.8175427658583744,['France'],Europe,1,1,1,0.11766990042882075
2395,"('United States of America', 'Canada')",1720492,tt0367089,/m/05q_dw,the squid and the whale,2005.0,"['Drama', 'Family Drama', 'Coming of age', 'Comedy']",['United States of America'],0.4375,7.0,9.0,['English'],10540482.0,7372734.0,0.6994683924321488,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
1284,"('Spain',)",721245,tt0342213,/m/035ndn,comandante,2003.0,"['Political cinema', 'History', 'Biography', 'Social issues', 'Documentary']","['United States of America', 'Spain']",,,,"['English', 'Spanish']",135633.0,61133.0,0.4507236439509559,['Spain'],Europe,1,2,2,0.12221161671774665
890,"('United States of America', 'Canada', 'France')",474556,tt0306734,/m/02dxv2,le divorce,2003.0,"['Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']","['United States of America', 'France']",0.5333333333333333,8.0,7.0,"['French', 'English']",11283510.0,9262869.0,0.8209208836612012,"['United States of America', 'Canada', 'France']",,0,2,2,0.12221161671774665
8209,"('United Kingdom',)",30110298,tt1424432,/m/0g4pl7z,senna,2010.0,"['Sports', 'Biography', 'Documentary']",['United Kingdom'],,0.0,0.0,"['French', 'Japanese', 'Portuguese', 'English']",10197661.0,4938220.0,0.48425026091767515,['United Kingdom'],Europe,1,4,1,0.15136006936828109
6176,"('India',)",13429005,tt1620620,/m/03c50gb,the japanese wife,2010.0,"['Art film', 'World cinema', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",['India'],0.375,3.0,5.0,"['Hindi', 'Japanese', 'Bengali', 'English']",67923.0,67923.0,1.0,['India'],Asia,0,4,1,0.15136006936828109
6811,"('Belgium',)",18732394,tt0926762,/m/04gnw78,loft,2008.0,"['Thriller', 'Crime Thriller', 'World cinema']",['Belgium'],0.4,2.0,3.0,['Dutch'],9168516.0,9168516.0,1.0,['Belgium'],Europe,1,1,1,0.12950246950490452
5652,"('United States of America', 'Canada')",10214302,tt0470679,/m/02q5d_y,august,2008.0,"['Drama', 'Indie']",['United States of America'],0.5,6.0,6.0,['English'],12636.0,12636.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.12950246950490452
8359,"('France',)",31508497,tt1906446,/m/0gkhcs9,pater,2011.0,"['Drama', 'Comedy', 'World cinema', 'Documentary']",['France'],0.0,0.0,2.0,['French'],280477.0,265101.0,0.9451791055951112,['France'],Europe,1,1,1,0.1423329492443697
7414,"('United States of America', 'Canada')",23710393,tt1217613,/m/06zt03v,battle: los angeles,2011.0,"['Alien Film', 'Science Fiction', 'Action', 'Combat Films']",['United States of America'],0.23809523809523808,5.0,16.0,['English'],201829383.0,83552429.0,0.41397554586984986,"['United States of America', 'Canada']",North America,0,1,1,0.1423329492443697
6570,"('United Kingdom',)",16907195,tt0064505,/m/0j9hg,the italian job,1969.0,"['Crime Fiction', 'Thriller', 'Heist', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",['United Kingdom'],0.16666666666666666,2.0,10.0,"['Italian', 'English']",113867.0,113867.0,1.0,['United Kingdom'],Europe,1,2,1,0.03590447784027855
67,"('United States of America', 'Canada')",42147,tt0064665,/m/0bl1_,midnight cowboy,1969.0,"['Drama', 'Buddy film']",['United States of America'],0.47058823529411764,8.0,9.0,"['Italian', 'English']",44801177.0,44785053.0,0.9996400987411559,"['United States of America', 'Canada']",North America,0,2,1,0.03590447784027855
6130,"('United States of America', 'Canada')",13193885,tt0815241,/m/03byffj,religulous,2008.0,"['Political cinema', 'Satire', 'Comedy', 'Documentary']",['United States of America'],0.0,0.0,2.0,"['Persian', 'Arabic', 'Hebrew', 'English', 'Spanish']",13639115.0,13011160.0,0.9539592561540833,"['United States of America', 'Canada']",North America,0,5,1,0.14670505083136176
4518,"('United Kingdom',)",5496661,tt0212826,/m/0dpf8g,bread and roses,2000.0,"['Drama', 'Indie', 'Political drama']","['Spain', 'Switzerland', 'France', 'Italy', 'United Kingdom', 'Germany']",0.5454545454545454,6.0,5.0,"['English', 'Spanish']",706876.0,173397.0,0.24530044873499737,['United Kingdom'],Europe,1,2,6,0.1465384918525676
3668,"('United Kingdom',)",3471023,tt0427089,/m/09f792,confetti,2006.0,"['Romantic comedy', 'Parody', 'Mockumentary', 'Comedy', 'Music', 'Romance Film']",['United Kingdom'],0.4666666666666667,7.0,8.0,['English'],4903131.0,3908918.0,0.7972289543151101,['United Kingdom'],Europe,1,1,1,0.12150618972278616
3449,"('United States of America', 'Canada')",3096476,tt0454224,/m/025slc_,penny dreadful,2006.0,"['Cult', 'Horror', 'Psychological thriller', 'Slasher']",['United States of America'],0.5,2.0,2.0,['English'],394447.0,321875.0,0.8160158398973754,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
2117,"('United Kingdom',)",1428955,tt0091578,/m/050t99,my beautiful laundrette,1985.0,"['LGBT', 'Indie', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romance Film']","['England', 'United Kingdom']",0.4444444444444444,4.0,5.0,"['Urdu', 'English']",2460977.0,9432.0,0.003832624197625577,['United Kingdom'],Europe,1,2,2,0.06738565550927085
1502,"('United States of America', 'Canada')",922084,tt0089469,/m/03q5db,legend,1985.0,"['Science Fiction', 'Fantasy Adventure', 'Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Fantasy Drama', 'Romance Film', 'Sword and sorcery films']","['United States of America', 'United Kingdom']",0.3333333333333333,4.0,8.0,"['Italian', 'English']",15502112.0,15502112.0,1.0,"['United States of America', 'Canada']",North America,0,2,2,0.06738565550927085
2092,"('United Kingdom',)",1405697,tt0069995,/m/04zzjh,don't look now,1973.0,"['Thriller', 'Horror', 'Erotica', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense']","['Italy', 'United Kingdom']",0.3333333333333333,3.0,6.0,"['Italian', 'English']",114156.0,72856.0,0.6382143733137111,['United Kingdom'],Europe,1,2,2,0.04458144835371242
17,"('United States of America', 'Canada')",10193,tt0070034,/m/02rzb,enter the dragon,1973.0,"['Thriller', 'Crime Fiction', 'Action', 'Drama']","['United States of America', 'Hong Kong']",0.2857142857142857,4.0,10.0,"['English', 'Standard Cantonese']",78997.0,25259.0,0.3197463194804866,"['United States of America', 'Canada']",North America,0,2,2,0.04458144835371242
6879,"('United Kingdom',)",19245641,tt1300563,/m/04lg47c,the age of stupid,2009.0,"['Social problem film', 'History', 'Experimental film', 'Drama', 'War film', 'Political cinema', 'Avant-garde', 'Documentary']",['United Kingdom'],0.0,0.0,1.0,"['French', 'English']",346176.0,310829.0,0.8978929792937697,['United Kingdom'],Europe,1,2,1,0.13791043993428367
